,movie_id,name/year,genre,year,name,genre_list,genre_length,avg_rating,rating_count
33541,6304162,Nelyubov (2017),Drama,2017,Nelyubov,['Drama'],1,7.63265306122449,98
33543,6306064,Adrift (2018),Action|Adventure|Biography|Drama|Romance|Thriller,2018,Adrift,"['Action', 'Adventure', 'Biography', 'Drama', 'Romance', 'Thriller']",6,6.940119760479042,167
33552,6316138,Ayla: The Daughter of War (2017),Drama|History|War,2017,Ayla: The Daughter of War,"['Drama', 'History', 'War']",3,8.721311475409836,61
33561,6320628,Spider-Man: Far from Home (2019),Action|Adventure|Comedy|Sci-Fi,2019,Spider-Man: Far from Home,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",4,7.890282131661442,957
33566,6324278,Abominable (2019),Animation|Adventure|Comedy|Family|Fantasy,2019,Abominable,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",5,7.40625,64
33581,6333060,Icarus (2017),Documentary|Sport|Thriller,2017,Icarus,"['Documentary', 'Sport', 'Thriller']",3,8.32258064516129,93
33593,6334354,The Suicide Squad (2021),Action|Adventure|Comedy,2021,The Suicide Squad,"['Action', 'Adventure', 'Comedy']",3,7.263333333333334,300
33615,6343314,Creed II (2018),Drama|Sport,2018,Creed II,"['Drama', 'Sport']",2,7.311377245508982,334
33632,6359956,A Bad Moms Christmas (2017),Adventure|Comedy,2017,A Bad Moms Christmas,"['Adventure', 'Comedy']",2,5.2727272727272725,66
33655,6394270,Bombshell (2019),Biography|Drama,2019,Bombshell,"['Biography', 'Drama']",2,6.9162303664921465,191
33660,6398184,Downton Abbey (2019),Drama,2019,Downton Abbey,['Drama'],1,7.716981132075472,53
33678,6412452,The Ballad of Buster Scruggs (2018),Comedy|Drama|Musical|Mystery|Romance|Western,2018,The Ballad of Buster Scruggs,"['Comedy', 'Drama', 'Musical', 'Mystery', 'Romance', 'Western']",6,7.473015873015873,315
33693,6423362,The Sun Is Also a Star (2019),Drama|Romance,2019,The Sun Is Also a Star,"['Drama', 'Romance']",2,5.925,80
33735,6450804,Terminator: Dark Fate (2019),Action|Adventure|Sci-Fi,2019,Terminator: Dark Fate,"['Action', 'Adventure', 'Sci-Fi']",3,6.194805194805195,308
33766,6472976,Five Feet Apart (2019),Drama|Romance,2019,Five Feet Apart,"['Drama', 'Romance']",2,8.003521126760564,284
33771,6476140,Serenity (2019),Drama|Mystery|Sci-Fi|Thriller,2019,Serenity,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",4,5.586666666666667,75
33788,6491178,Dragged Across Concrete (2018),Action|Crime|Drama|Thriller,2018,Dragged Across Concrete,"['Action', 'Crime', 'Drama', 'Thriller']",4,6.688311688311688,77
33803,6499752,Upgrade (2018),Action|Sci-Fi|Thriller,2018,Upgrade,"['Action', 'Sci-Fi', 'Thriller']",3,7.498652291105121,371
33817,6513120,Fighting with My Family (2019),Biography|Comedy|Drama|Sport,2019,Fighting with My Family,"['Biography', 'Comedy', 'Drama', 'Sport']",4,7.154411764705882,136
33818,6513656,Escape Plan 2: Hades (2018),Action|Crime|Mystery|Sci-Fi|Thriller,2018,Escape Plan 2: Hades,"['Action', 'Crime', 'Mystery', 'Sci-Fi', 'Thriller']",5,3.8518518518518516,81
33844,6535880,Haunt (2019),Horror|Thriller,2019,Haunt,"['Horror', 'Thriller']",2,6.253333333333333,75
33853,6543652,Zimna wojna (2018),Drama|Music|Romance,2018,Zimna wojna,"['Drama', 'Music', 'Romance']",3,7.76510067114094,149
33872,6565702,Dark Phoenix (2019),Action|Adventure|Sci-Fi,2019,Dark Phoenix,"['Action', 'Adventure', 'Sci-Fi']",3,6.111111111111111,270
33873,6566576,Fear Street (2021),Horror|Mystery,2021,Fear Street,"['Horror', 'Mystery']",2,6.173076923076923,52
33884,6571548,The White Tiger (2021),Crime|Drama,2021,The White Tiger,"['Crime', 'Drama']",2,7.228260869565218,92
33944,6628102,Ahlat Agaci (2018),Drama,2018,Ahlat Agaci,['Drama'],1,8.03076923076923,65
33946,6628394,Bad Times at the El Royale (2018),Crime|Drama|Mystery|Thriller,2018,Bad Times at the El Royale,"['Crime', 'Drama', 'Mystery', 'Thriller']",4,7.187319884726225,347
33953,6644200,A Quiet Place (2018),Drama|Horror|Sci-Fi,2018,A Quiet Place,"['Drama', 'Horror', 'Sci-Fi']",3,7.594306049822064,1124
33969,6663582,The Spy Who Dumped Me (2018),Action|Adventure|Comedy,2018,The Spy Who Dumped Me,"['Action', 'Adventure', 'Comedy']",3,6.4324324324324325,148
33976,6673612,Dolittle (2020),Adventure|Comedy|Family|Fantasy,2020,Dolittle,"['Adventure', 'Comedy', 'Family', 'Fantasy']",4,6.235294117647059,102
33987,6679794,Outlaw King (2018),Action|Biography|Drama|History|War,2018,Outlaw King,"['Action', 'Biography', 'Drama', 'History', 'War']",5,7.088709677419355,124
34023,6718730,Born a King (2019),Drama,2019,Born a King,['Drama'],1,7.321428571428571,84
34030,6723592,Tenet (2020),Action|Drama|Thriller,2020,Tenet,"['Action', 'Drama', 'Thriller']",3,7.906122448979592,735
34045,6738136,Revenge (2017),Action|Horror|Thriller,2017,Revenge,"['Action', 'Horror', 'Thriller']",3,6.271186440677966,59
34048,6742252,Den skyldige (2018),Crime|Drama|Thriller,2018,Den skyldige,"['Crime', 'Drama', 'Thriller']",3,7.62962962962963,108
34058,6751668,Gisaengchung (2019),Drama,2019,Gisaengchung,['Drama'],1,8.514394350896252,1841
34067,6768578,Dogman (2018),Crime|Drama|Thriller,2018,Dogman,"['Crime', 'Drama', 'Thriller']",3,7.327868852459017,61
34078,6772950,Truth or Dare (2018),Horror|Thriller,2018,Truth or Dare,"['Horror', 'Thriller']",2,5.505154639175258,97
34092,6781982,Night School (2018),Comedy,2018,Night School,['Comedy'],1,5.721649484536083,97
34096,6788942,Chalard games goeng (2017),Comedy|Crime|Drama|Thriller,2017,Chalard games goeng,"['Comedy', 'Crime', 'Drama', 'Thriller']",4,7.873563218390805,87
34099,6791096,I Feel Pretty (2018),Comedy|Romance,2018,I Feel Pretty,"['Comedy', 'Romance']",2,6.214285714285714,70
34102,6792282,La noche de 12 años (2018),Biography|Crime|Drama|History,2018,La noche de 12 años,"['Biography', 'Crime', 'Drama', 'History']",4,8.075471698113208,53
34112,6802308,The 15:17 to Paris (2018),Biography|Drama|Thriller,2018,The 15:17 to Paris,"['Biography', 'Drama', 'Thriller']",3,4.870967741935484,62
34114,6802400,Coming 2 America (2021),Comedy,2021,Coming 2 America,['Comedy'],1,5.7164179104477615,67
34122,6806448,Fast &amp; Furious Presents: Hobbs &amp; Shaw (2019),Action|Adventure,2019,Fast &amp; Furious Presents: Hobbs &amp; Shaw,"['Action', 'Adventure']",2,6.587223587223587,407
34137,6820256,Arctic (2018),Adventure|Drama|Thriller,2018,Arctic,"['Adventure', 'Drama', 'Thriller']",3,7.085714285714285,105
34140,6823368,Glass (2019),Drama|Sci-Fi|Thriller,2019,Glass,"['Drama', 'Sci-Fi', 'Thriller']",3,6.826291079812207,426
34171,6850820,Peppermint (2018),Action|Crime|Drama|Thriller,2018,Peppermint,"['Action', 'Crime', 'Drama', 'Thriller']",4,6.4245283018867925,106
34180,6857112,Us (2019),Horror|Thriller,2019,Us,"['Horror', 'Thriller']",2,6.530973451327434,565
34210,6878038,Taeksi woonjunsa (2017),Action|Drama|History,2017,Taeksi woonjunsa,"['Action', 'Drama', 'History']",3,8.157407407407407,108
34211,6878306,News of the World (2020),Action|Adventure|Drama|Western,2020,News of the World,"['Action', 'Adventure', 'Drama', 'Western']",4,7.061538461538461,130
34243,6902676,Guns Akimbo (2019),Action|Comedy,2019,Guns Akimbo,"['Action', 'Comedy']",2,6.12,50
34255,6908274,Durante la tormenta (2018),Drama|Romance|Thriller,2018,Durante la tormenta,"['Drama', 'Romance', 'Thriller']",3,7.855421686746988,166
34260,6911608,Mamma Mia! Here We Go Again (2018),Comedy|Musical|Romance,2018,Mamma Mia! Here We Go Again,"['Comedy', 'Musical', 'Romance']",3,7.184873949579832,119
34277,6921996,Johnny English Strikes Again (2018),Action|Adventure|Comedy,2018,Johnny English Strikes Again,"['Action', 'Adventure', 'Comedy']",3,6.345029239766082,171
34282,6924650,Midway (2019),Action|Drama|History|War,2019,Midway,"['Action', 'Drama', 'History', 'War']",4,6.534296028880866,277
34294,6938828,At Eternity's Gate (2018),Biography|Drama,2018,At Eternity's Gate,"['Biography', 'Drama']",2,7.325842696629214,89
34319,6966692,Green Book (2018),Biography|Comedy|Drama|Music,2018,Green Book,"['Biography', 'Comedy', 'Drama', 'Music']",4,8.652380952380952,1050
34357,6998518,Mandy (2018),Action|Fantasy|Horror|Mystery|Thriller,2018,Mandy,"['Action', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",5,6.444444444444445,81
34363,7008872,Boy Erased (2018),Biography|Drama,2018,Boy Erased,"['Biography', 'Drama']",2,6.90625,64
34368,7014006,Eighth Grade (2018),Comedy|Drama,2018,Eighth Grade,"['Comedy', 'Drama']",2,7.15,120
34393,7040874,A Simple Favor (2018),Comedy|Crime|Drama|Mystery|Thriller,2018,A Simple Favor,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",5,6.955414012738854,314
34396,7043012,Velvet Buzzsaw (2019),Horror|Mystery|Thriller,2019,Velvet Buzzsaw,"['Horror', 'Mystery', 'Thriller']",3,5.80672268907563,119
34402,7048622,L'insulte (2017),Crime|Drama|Thriller,2017,L'insulte,"['Crime', 'Drama', 'Thriller']",3,7.914634146341464,82
34415,7057496,Gi-eok-ui bam (2017),Mystery|Thriller,2017,Gi-eok-ui bam,"['Mystery', 'Thriller']",2,8.154639175257731,194
34433,7069210,The Conjuring: The Devil Made Me Do It (2021),Horror|Mystery|Thriller,2021,The Conjuring: The Devil Made Me Do It,"['Horror', 'Mystery', 'Thriller']",3,6.36875,160
34488,7125860,If Beale Street Could Talk (2018),Drama|Romance,2018,If Beale Street Could Talk,"['Drama', 'Romance']",2,7.453125,64
34490,7126948,Wonder Woman 1984 (2020),Action|Adventure|Fantasy,2020,Wonder Woman 1984,"['Action', 'Adventure', 'Fantasy']",3,5.0,73
34498,7131622,Once Upon a Time ...in Hollywood (2019),Comedy|Drama,2019,Once Upon a Time ...in Hollywood,"['Comedy', 'Drama']",2,7.700680272108843,1617
34510,7137846,Breaking In (2018),Action|Crime|Drama|Thriller,2018,Breaking In,"['Action', 'Crime', 'Drama', 'Thriller']",4,5.769230769230769,52
34516,7146812,Onward (2020),Animation|Adventure|Comedy|Family|Fantasy,2020,Onward,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",5,7.462068965517242,145
34526,7153766,Unsane (2018),Drama|Horror|Mystery|Thriller,2018,Unsane,"['Drama', 'Horror', 'Mystery', 'Thriller']",4,6.63,100
34622,7242142,Blindspotting (2018),Comedy|Crime|Drama,2018,Blindspotting,"['Comedy', 'Crime', 'Drama']",3,7.8,75
34656,7280898,22 July (2018),Crime|Drama|History|Thriller,2018,22 July,"['Crime', 'Drama', 'History', 'Thriller']",4,7.194444444444445,72
34658,7282468,Beoning (2018),Drama|Mystery,2018,Beoning,"['Drama', 'Mystery']",2,7.6947368421052635,95
34665,7286456,Joker (2019),Crime|Drama|Thriller,2019,Joker,"['Crime', 'Drama', 'Thriller']",3,9.082032667876588,2755
34699,7315484,The Silence (2019),Horror|Thriller,2019,The Silence,"['Horror', 'Thriller']",2,4.283018867924528,106
34703,7318202,Kelebekler (2018),Comedy|Drama,2018,Kelebekler,"['Comedy', 'Drama']",2,7.92,50
34716,7329656,47 Meters Down: Uncaged (2019),Adventure|Drama|Horror|Thriller,2019,47 Meters Down: Uncaged,"['Adventure', 'Drama', 'Horror', 'Thriller']",4,4.64,50
34741,7343762,Good Boys (2019),Comedy,2019,Good Boys,['Comedy'],1,6.675438596491228,114
34744,7349662,BlacKkKlansman (2018),Biography|Crime|Drama,2018,BlacKkKlansman,"['Biography', 'Crime', 'Drama']",3,7.47677261613692,409
34747,7349950,It Chapter Two (2019),Horror,2019,It Chapter Two,['Horror'],1,6.612903225806452,372
34767,7374948,Always Be My Maybe (2019),Comedy,2019,Always Be My Maybe,['Comedy'],1,6.686567164179104,67
34787,7395114,The Devil All the Time (2020),Crime|Drama|Thriller,2020,The Devil All the Time,"['Crime', 'Drama', 'Thriller']",3,7.29559748427673,159
34792,7401588,Instant Family (2018),Comedy|Drama,2018,Instant Family,"['Comedy', 'Drama']",2,7.6028708133971294,209
34800,7420342,Killerman (2019),Action|Crime|Drama|Mystery|Thriller,2019,Killerman,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",5,5.957983193277311,119
34819,7451284,Batman Ninja (2018),Animation|Action,2018,Batman Ninja,"['Animation', 'Action']",2,6.053571428571429,56
34823,7456310,Anna (2019),Action|Thriller,2019,Anna,"['Action', 'Thriller']",2,6.444444444444445,279
34880,7504726,The Call of the Wild (2020),Adventure|Drama|Family,2020,The Call of the Wild,"['Adventure', 'Drama', 'Family']",3,6.761904761904762,63
34921,7533152,The Boy Who Harnessed the Wind (2019),Drama,2019,The Boy Who Harnessed the Wind,['Drama'],1,7.903614457831325,83
34942,7545266,Like a Boss (2020),Comedy,2020,Like a Boss,['Comedy'],1,5.0212765957446805,141
34946,7547410,Dora and the Lost City of Gold (2019),Adventure|Family,2019,Dora and the Lost City of Gold,"['Adventure', 'Family']",2,6.047846889952153,209
34951,7549996,Judy (2019),Biography|Drama|History|Romance,2019,Judy,"['Biography', 'Drama', 'History', 'Romance']",4,7.549450549450549,182
34952,7550000,Project Power (2020),Action|Crime|Sci-Fi|Thriller,2020,Project Power,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",4,5.87962962962963,108
34956,7556122,The Old Guard (2020),Action|Fantasy,2020,The Old Guard,"['Action', 'Fantasy']",2,6.40566037735849,212
34998,7608028,The Open House (2018),Horror|Thriller,2018,The Open House,"['Horror', 'Thriller']",2,3.0535714285714284,56
35047,7653254,Marriage Story (2019),Comedy|Drama,2019,Marriage Story,"['Comedy', 'Drama']",2,8.032454361054766,986
35056,7668870,Searching (2018),Drama|Mystery|Thriller,2018,Searching,"['Drama', 'Mystery', 'Thriller']",3,7.676724137931035,464
35105,7713068,Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn (2020),Action|Adventure|Crime,2020,Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn,"['Action', 'Adventure', 'Crime']",3,6.5786802030456855,788
35119,7734218,Stuber (2019),Action|Comedy,2019,Stuber,"['Action', 'Comedy']",2,6.53030303030303,132
35126,7737786,Greenland (2020),Action|Thriller,2020,Greenland,"['Action', 'Thriller']",2,6.7592592592592595,54
35138,7752126,Brightburn (2019),Horror|Sci-Fi,2019,Brightburn,"['Horror', 'Sci-Fi']",2,6.443181818181818,176
35155,7775622,Free Solo (2018),Documentary|Sport,2018,Free Solo,"['Documentary', 'Sport']",2,8.41095890410959,73
35161,7784604,Hereditary (2018),Drama|Horror|Mystery|Thriller,2018,Hereditary,"['Drama', 'Horror', 'Mystery', 'Thriller']",4,6.921113689095128,431
35168,7798634,Ready or Not (2019),Horror|Mystery|Thriller,2019,Ready or Not,"['Horror', 'Mystery', 'Thriller']",3,6.419028340080971,494
35238,7888964,Nobody (2021),Action|Crime|Drama,2021,Nobody,"['Action', 'Crime', 'Drama']",3,7.253731343283582,335
35256,7905466,They Shall Not Grow Old (2018),Documentary|History|War,2018,They Shall Not Grow Old,"['Documentary', 'History', 'War']",3,8.711538461538462,52
35286,7939766,I'm Thinking of Ending Things (2020),Drama|Horror|Thriller,2020,I'm Thinking of Ending Things,"['Drama', 'Horror', 'Thriller']",3,7.068702290076335,131
35303,7958736,Ma (2019),Horror|Thriller,2019,Ma,"['Horror', 'Thriller']",2,5.455445544554456,101
35304,7959026,The Mule (2018),Crime|Drama|Thriller,2018,The Mule,"['Crime', 'Drama', 'Thriller']",3,7.213523131672598,281
35308,7961060,Doragon bôru chô: Burorî (2018),Animation|Action|Adventure|Family|Fantasy|Sci-Fi,2018,Doragon bôru chô: Burorî,"['Animation', 'Action', 'Adventure', 'Family', 'Fantasy', 'Sci-Fi']",6,8.4,60
35319,7975244,Jumanji: The Next Level (2019),Action|Adventure|Comedy|Fantasy,2019,Jumanji: The Next Level,"['Action', 'Adventure', 'Comedy', 'Fantasy']",4,6.587859424920127,313
35324,7979580,The Mitchells vs the Machines (2021),Animation|Adventure|Comedy|Family|Sci-Fi,2021,The Mitchells vs the Machines,"['Animation', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']",5,8.23611111111111,72
35329,7984734,The Lighthouse (2019),Drama|Fantasy|Horror|Mystery,2019,The Lighthouse,"['Drama', 'Fantasy', 'Horror', 'Mystery']",4,7.27710843373494,332
35330,7984766,The King (2019),Biography|Drama|History|Romance|War,2019,The King,"['Biography', 'Drama', 'History', 'Romance', 'War']",5,7.42570281124498,249
35395,8075192,Manbiki kazoku (2018),Crime|Drama,2018,Manbiki kazoku,"['Crime', 'Drama']",2,7.962962962962963,135
35405,8079248,Yesterday (2019),Comedy|Fantasy|Music|Musical|Romance,2019,Yesterday,"['Comedy', 'Fantasy', 'Music', 'Musical', 'Romance']",5,6.966480446927374,179
35427,8106534,6 Underground (2019),Action|Thriller,2019,6 Underground,"['Action', 'Thriller']",2,6.406392694063927,219
35440,8110640,In the Shadow of the Moon (2019),Thriller,2019,In the Shadow of the Moon,['Thriller'],1,6.1875,64
35474,8151874,Honey Boy (2019),Drama,2019,Honey Boy,['Drama'],1,7.703125,64
35475,8155288,Happy Death Day 2U (2019),Drama|Horror|Mystery|Sci-Fi|Thriller,2019,Happy Death Day 2U,"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",5,6.150537634408602,93
35511,8206668,Bad Education (2019),Comedy|Drama,2019,Bad Education,"['Comedy', 'Drama']",2,7.0344827586206895,58
35529,8228288,El hoyo (2019),Horror|Sci-Fi|Thriller,2019,El hoyo,"['Horror', 'Sci-Fi', 'Thriller']",3,6.7164179104477615,335
35539,8236336,The Report (2019),Drama|Thriller,2019,The Report,"['Drama', 'Thriller']",2,7.366666666666666,60
35549,8242084,My Spy (2020),Action|Comedy|Family,2020,My Spy,"['Action', 'Comedy', 'Family']",3,6.491228070175438,57
35551,8244784,The Hunt (2020),Action|Horror|Thriller,2020,The Hunt,"['Action', 'Horror', 'Thriller']",3,6.220183486238532,109
35562,8267604,Capharnaüm (2018),Drama,2018,Capharnaüm,['Drama'],1,8.789473684210526,304
35579,8291806,Dolor y gloria (2019),Drama,2019,Dolor y gloria,['Drama'],1,7.636363636363637,110
35623,8332922,A Quiet Place Part II (2020),Drama|Horror|Sci-Fi|Thriller,2020,A Quiet Place Part II,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",4,7.742627345844504,373
35634,8350360,Annabelle Comes Home (2019),Horror|Mystery|Thriller,2019,Annabelle Comes Home,"['Horror', 'Mystery', 'Thriller']",3,5.798941798941799,189
35644,8359848,Climax (2018),Drama|Horror|Music|Thriller,2018,Climax,"['Drama', 'Horror', 'Music', 'Thriller']",4,6.9480519480519485,77
35649,8364368,Crawl (2019),Action|Adventure|Horror|Thriller,2019,Crawl,"['Action', 'Adventure', 'Horror', 'Thriller']",4,5.867383512544803,279
35654,8367814,The Gentlemen (2019),Action|Crime,2019,The Gentlemen,"['Action', 'Crime']",2,8.235068912710567,1306
35658,8368512,The Courier (2020),Thriller,2020,The Courier,['Thriller'],1,7.58,50
35671,8385148,Hitman's Wife's Bodyguard (2021),Action|Comedy|Crime|Thriller,2021,Hitman's Wife's Bodyguard,"['Action', 'Comedy', 'Crime', 'Thriller']",4,6.976190476190476,126
35689,8404614,The Two Popes (2019),Biography|Comedy|Drama,2019,The Two Popes,"['Biography', 'Comedy', 'Drama']",3,7.539285714285715,280
35745,8485364,The Room (2019),Drama|Mystery|Sci-Fi,2019,The Room,"['Drama', 'Mystery', 'Sci-Fi']",3,5.975,80
35755,8503618,Hamilton (2020),History|Musical,2020,Hamilton,"['History', 'Musical']",2,8.964285714285714,56
35778,8526872,Dolemite Is My Name (2019),Biography|Comedy|Drama,2019,Dolemite Is My Name,"['Biography', 'Comedy', 'Drama']",3,7.529411764705882,102
35786,8544498,The Way Back (2020),Drama|Sport,2020,The Way Back,"['Drama', 'Sport']",2,6.92436974789916,119
35801,8579674,1917 (2019),Drama|War,2019,1917,"['Drama', 'War']",2,8.61613014884043,2889
35802,8580274,Eurovision Song Contest: The Story of Fire Saga (2020),Comedy,2020,Eurovision Song Contest: The Story of Fire Saga,['Comedy'],1,7.222222222222222,54
35816,8613070,Portrait de la jeune fille en feu (2019),Drama|History,2019,Portrait de la jeune fille en feu,"['Drama', 'History']",2,8.271186440677965,118
35827,8623904,Last Christmas (2019),Comedy|Drama|Romance,2019,Last Christmas,"['Comedy', 'Drama', 'Romance']",3,6.5,138
35828,8629748,Spenser Confidential (2020),Crime|Drama|Mystery|Thriller,2020,Spenser Confidential,"['Crime', 'Drama', 'Mystery', 'Thriller']",4,6.1798941798941796,189
35832,8633478,Run (2020),Horror|Mystery|Thriller,2020,Run,"['Horror', 'Mystery', 'Thriller']",3,6.71,100
35834,8637428,The Farewell (2019),Comedy|Drama,2019,The Farewell,"['Comedy', 'Drama']",2,7.637931034482759,116
35851,8663516,Child's Play (2019),Horror,2019,Child's Play,['Horror'],1,5.2317073170731705,164
35860,8688634,21 Bridges (2019),Action|Crime|Drama|Thriller,2019,21 Bridges,"['Action', 'Crime', 'Drama', 'Thriller']",4,6.7215189873417724,158
